time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.26145646919,-0.0919954724143,12.0315251256,6.25043750724,0.123212846059,0.0,-0.766762732372,-0.245782183847,3.17852563523,-0.0207370288586,0.128308351719,0.0,483.5748701549501,483.33281123165494,482.6291654499468,482.82216597791233
1.3800000000000008,-0.309284459343,-0.10722108189,12.219067448,6.24941722194,0.131048270321,0.0,-0.828100487117,-0.261825743591,3.07307159552,-0.0104265729509,0.13479878677,0.0,378.7345660319279,379.3771571296511,378.32704428900576,379.3185443932238
1.4400000000000008,-0.361581649315,-0.123592851974,12.405310404,6.24915248379,0.139221806873,0.0,-0.915903267404,-0.283931135773,3.13470532594,0.00550231326967,0.138933680603,0.0,436.8576932015111,437.2198299561987,434.8177783441362,436.15027909430944
1.5000000000000009,-0.4192343889,-0.141274460712,12.5946984969,6.24905112994,0.14785792766,0.0,-1.00663716833,-0.305430686935,3.17794509461,-0.0227022529049,0.152413729495,0.0,429.878962228419,431.03966598629796,432.727266955001,430.34642460866195
1.560000000000001,-0.482471336411,-0.160246860804,12.7864681154,6.24779628339,0.156806277019,0.0,-1.10208778745,-0.327094799764,3.21408062454,-0.0175586267456,0.141629789797,0.0,429.81666847047353,428.9234069681683,429.0733498633659,429.5098081579381
1.620000000000001,-0.552142534564,-0.180661139729,12.9837511784,6.24647980069,0.165217225058,0.0,-1.2211422403,-0.35348636787,3.36136218737,-0.0325882367795,0.137121952599,0.0,465.2154916989449,464.8796818963545,465.77086812522066,464.5938995077827
1.680000000000001,-0.629841526631,-0.202844115536,13.1939742321,6.24449096424,0.173051316073,0.0,-1.36972170545,-0.386159095085,3.64490662031,-0.0342892419065,0.112374133462,0.0,506.71483953081884,504.9456410471803,506.63198359493265,506.50938217080216
1.740000000000001,-0.71593347988,-0.226878452215,13.4170654955,6.24231061064,0.17976610338,0.0,-1.5006621703,-0.415188940525,3.79074440799,-0.0407904167292,0.110975641159,0.0,468.856826127456,468.75855282600884,468.24881177099235,467.7422264665153
1.8000000000000012,-0.80952423812,-0.252587995957,13.6460900495,6.23941771292,0.186749194161,0.0,-1.61965370699,-0.442027098715,3.84299284859,-0.0703271265547,0.12544862346,0.0,440.4811712771359,441.68862929915974,441.4810116361186,439.0352385258026
1.8600000000000012,-0.911006196691,-0.280111464262,13.8814171313,6.23481648251,0.194222089181,0.0,-1.76380534231,-0.475866699358,4.00037369436,-0.094112143657,0.122685759095,0.0,474.00026533504604,473.80091023443623,475.6498712617683,473.8202094849801
1.9200000000000013,-1.02103515682,-0.309704275767,14.1247605184,6.22893651532,0.201884649055,0.0,-1.90453015113,-0.511120464023,4.1103369606,-0.107193199313,0.13622051919,0.0,460.8606133169698,461.94336989125725,462.4755072437214,461.4359974918357
1.9800000000000013,-1.13945239279,-0.341476145382,14.3735657122,6.22224951518,0.209490582831,0.0,-2.04344829425,-0.548549075834,4.18253451623,-0.121711315995,0.0903565291292,0.0,452.5227449168466,448.8284667288165,452.8018982927406,451.6213928661892
2.0400000000000014,-1.26663807356,-0.375710821819,14.6279954024,6.2148053026,0.215016717442,0.0,-2.19655973973,-0.593328374116,4.29766147189,-0.129257442443,0.0953808791682,0.0,465.7972923564372,466.19678595938865,466.60749040831837,466.0047242202844
2.1000000000000014,-1.4018519066,-0.412380756925,14.8834486923,6.20697344664,0.221078550737,0.0,-2.31109976326,-0.629594450229,4.21746013096,-0.133204933882,0.110433595098,0.0,403.0701506389595,404.4382469605558,403.2694496676192,402.89510590048496
2.1600000000000015,-1.54427939328,-0.451426249522,15.1350992179,6.19880106445,0.227576746607,0.0,-2.43706772995,-0.672561866438,4.1707164824,-0.143001673159,0.103664744041,0.0,415.69173224515106,415.109281142506,415.44757705655474,414.5688831892737
2.2200000000000015,-1.69592108289,-0.493749871489,15.3904986741,6.19059336605,0.233702048238,0.0,-2.61820125114,-0.739074762578,4.34143630621,-0.126628020512,0.0987358039347,0.0,485.03703634492814,484.6747669592734,485.0752150080644,486.2876012722941
2.2800000000000016,-1.85851211338,-0.540216805969,15.6557906191,6.18267197168,0.239028306049,0.0,-2.80200370686,-0.810578892139,4.50046720089,-0.145892324637,0.0426617356696,0.0,486.417933341796,482.2047456065575,484.6986655774575,483.23380043139855
2.3400000000000016,-2.03118970733,-0.590710888176,15.9262540955,6.17420878341,0.241446269483,0.0,-2.9541572442,-0.873291169469,4.51455155071,-0.132810977879,0.0350994698772,0.0,441.47607155108074,440.8524085725705,440.50059661307813,441.5623772181574
2.4000000000000017,-2.21382500082,-0.645460603669,16.2006251109,6.16606708471,0.243909659004,0.0,-3.13383408264,-0.952449643691,4.63021914581,-0.142188889444,0.0508899515505,0.0,473.19421340914454,474.40912612341066,475.04016029286566,474.3046037544497
2.4600000000000017,-2.40713063778,-0.705043769346,16.4811608677,6.15837199287,0.246711824401,0.0,-3.30991464445,-1.03437476802,4.72010381067,-0.109373855192,0.0366389213101,0.0,467.98065333400046,466.8710527599309,467.83053635860017,470.36419100874457
2.520000000000002,-2.61037718568,-0.769343121335,16.7643035389,6.15227604194,0.248776697605,0.0,-3.46520576864,-1.10945105708,4.71759711107,-0.0893890652095,0.0295477868448,0.0,440.6415387453205,440.0553397136006,439.7526415167779,441.3959842489072
2.580000000000002,-2.82330137455,-0.838406654989,17.0484426081,6.14664235822,0.25079393002,0.0,-3.6324527467,-1.19311507375,4.75312381072,-0.104904351322,0.0407237041553,0.0,453.71469906293004,454.61164827074725,453.8854982415062,452.63096076944464
2.640000000000002,-3.04594141034,-0.912393216505,17.333199449,6.14015157987,0.253422654024,0.0,-3.78916978902,-1.27361484054,4.73838946548,-0.115694073769,0.0493648435621,0.0,438.09482053258546,438.81395768397545,439.1495698966181,438.2429435393562
2.700000000000002,-3.27798197173,-0.991281002555,17.6167473246,6.13321615452,0.255858891672,0.0,-3.9458393698,-1.35652828752,4.71284089337,-0.115384115059,0.0105025656659,0.0,437.9986636462133,434.75474598171064,435.3207463677571,435.33444063209606
2.760000000000002,-3.51988482922,-1.07549017472,17.9002358441,6.12673646072,0.256901525191,0.0,-4.11771229449,-1.45099063119,4.73620512541,-0.0962716801933,0.0284435886273,0.0,451.74317322805814,453.1877505531257,452.2456392621207,453.77250441725016
2.820000000000002,-3.77305115077,-1.16601869306,18.1884615895,6.12077638856,0.258488436528,0.0,-4.32123346083,-1.56709607198,4.87011512351,-0.106291651004,0.0221263984449,0.0,488.1520940683438,487.68046870995613,489.3922325463847,488.6381626167406
2.880000000000002,-4.03724552697,-1.26287661392,18.4800203151,6.11434232006,0.260528264707,0.0,-4.4855009117,-1.66200596276,4.84809812107,-0.109188381927,0.0508565024441,0.0,440.8624014752061,443.23082663146926,441.52936958187144,441.28008097230696
2.940000000000002,-4.3113982407,-1.36555735047,18.770323639,6.10824805533,0.263436203188,0.0,-4.65327254348,-1.76116975024,4.82818663266,-0.0895583719931,0.0431967010002,0.0,444.150511944916,443.52315553787844,442.2080266702118,443.8132406045854
3.000000000000002,-4.59594052111,-1.4744441587,19.0602602729,6.10288607928,0.265609372808,0.0,-4.83175589503,-1.86879508949,4.83573218278,-0.0889850660826,0.016191515239,0.0,454.9889240265145,452.82177269121746,453.1311663043485,453.17076756497556
3.0600000000000023,-4.89074559105,-1.58954230559,19.3487325305,6.0974043775,0.266961551795,0.0,-4.99535819984,-1.96823672802,4.77975584284,-0.0965937167949,0.0328987030017,0.0,432.108209068225,433.5147066520535,434.94127812734547,434.2961771595037
3.1200000000000023,-5.19630635595,-1.71129034168,19.6369408296,6.0920501248,0.268911049022,0.0,-5.19021227926,-2.09043819254,4.82629196774,-0.0775548371687,0.0316649284948,0.0,467.9364401549578,467.8407051923867,467.41582120686337,468.89113378793513
3.1800000000000024,-5.51369081294,-1.84050699946,19.9280767758,6.08725768592,0.271310790097,0.0,-5.38949801102,-2.21710520838,4.87728899064,-0.0849670715682,0.0528970174306,0.0,470.7903266237716,472.4312887525841,471.32435768723957,470.7462718259195
3.2400000000000024,-5.84269175591,-1.97711370905,20.2206873649,6.08179998627,0.274664843962,0.0,-5.57757615301,-2.33682355063,4.87565704036,-0.106977230647,0.0613157787158,0.0,455.5042836177698,456.17920546818465,458.2070162009052,456.44652319620315
3.3000000000000025,-6.18353514188,-2.12132680672,20.5147058733,6.07548402583,0.278077338703,0.0,-5.78421064443,-2.47072131071,4.9238319803,-0.102048741076,0.0460570331163,0.0,474.86254514722384,473.6922928031831,473.93867996003803,474.30848089328026
3.3600000000000025,-6.53643822738,-2.27336950781,20.8100121736,6.06933084271,0.2805869982,0.0,-5.97956450215,-2.59780836959,4.91891463714,-0.103580388277,0.0316392427431,0.0,460.6247106853144,459.4836985148828,459.1987717178399,459.0684651176364
3.4200000000000026,-6.9005513957,-2.43270131074,21.1029132229,6.06292062661,0.282413323006,0.0,-6.15793311152,-2.71373509491,4.84409114269,-0.114301764846,0.0279231146634,0.0,438.2175540791935,437.90877695507294,438.44203960305333,437.5398568338097
3.4800000000000026,-7.2767730795,-2.60009336764,21.3957051255,6.05577822189,0.284535542518,0.0,-6.38297275096,-2.8664772853,4.91430030456,-0.130764637049,0.0471738494169,0.0,484.7811420143162,486.2262341158816,487.04831938371206,485.8036062470683
